callsign,time,lat,lon,velocity,baroaltitude_m,geoaltitude_m,lon_lv95,lat_lv95
EZY57NC ,1655713490,47.4840087890625,8.533767700195312,77.46098635940155,685.8000000000001,754.3800000000001,2682538,1259824
EZY57NC ,1655713500,47.489776611328125,8.527175903320312,77.1666,822.96,899.1600000000001,2682033,1260459
EZY57NC ,1655713510,47.49533960374735,8.521376389723557,77.76446859432397,937.26,1028.7,2681587,1261071
EZY57NC ,1655713520,47.50126647949219,8.515640258789062,78.63592486747162,1043.94,1135.38,2681146,1261724
EZY57NC ,1655713530,47.50726318359375,8.510215759277344,79.40456055250269,1158.24,1249.68,2680728,1262385
EZY57NC ,1655713540,47.51358808097193,8.504615196814903,80.72837786351216,1272.54,1371.6,2680296,1263083
EZY57NC ,1655713550,47.51976013183594,8.499366760253906,80.0237443962965,1386.84,1485.9,2679892,1263763
EZY57NC ,1655713560,47.52552795410156,8.492637634277344,82.58228381563194,1470.66,1577.34,2679376,1264398
EZY57NC ,1655713570,47.52996826171875,8.483230590820312,87.49329858771355,1546.86,1661.16,2678662,1264882
EZY57NC ,1655713580,47.53309346861758,8.472501314603365,91.42930571698386,1630.68,1744.98,2677849,1265219
EZY57NC ,1655713590,47.53481590141684,8.460317758413462,95.67275386073976,1722.12,1844.04,2676929,1265398
EZY57NC ,1655713600,47.53476934917902,8.447500375600962,97.26121311107109,1851.66,1973.58,2675964,1265381
EZY57NC ,1655713610,47.53323312533104,8.434964693509615,99.32899885828952,1996.44,2110.74,2675023,1265198
EZY57NC ,1655713620,47.52937316894531,8.422531127929688,104.58533913599402,2103.12,2225.04,2674092,1264757
EZY57NC ,1655713630,47.522552490234375,8.41168212890625,113.20223034637726,2194.56,2331.72,2673284,1263988
EZY57NC ,1655713640,47.51536560058594,8.401519775390625,120.4117697204711,2278.38,2415.54,2672529,1263180
EZY57NC ,1655713650,47.50749206542969,8.388748168945312,126.55426961356665,2369.82,2499.36,2671577,1262293
EZY57NC ,1655713660,47.50030517578125,8.3759765625,132.80728319173133,2468.88,2598.42,2670625,1261482
EZY57NC ,1655713670,47.49256896972656,8.361763000488281,136.42469037527334,2606.04,2743.2,2669564,1260609
EZY57NC ,1655713680,47.48491190247616,8.347989595853365,138.45426640666545,2773.6800000000003,2918.4600000000005,2668536,1259746
EZY57NC ,1655713690,47.476811813095864,8.334115835336538,137.78074280510057,2964.1800000000003,3116.5800000000004,2667501,1258833
EZY57NC ,1655713700,47.46843241028866,8.320382925180288,136.55266489906066,3177.54,3329.94,2666476,1257890
EZY57NC ,1655713710,47.46006774902344,8.307037353515625,139.4295097116932,3329.94,3512.82,2665480,1256949
EZY57NC ,1655713720,47.451347739009535,8.293198805588942,144.8687457338014,3429.0,3604.26,2664447,1255968
EZY57NC ,1655713730,47.4422607421875,8.278816223144531,151.78887948296065,3489.96,3672.84,2663374,1254946
EZY57NC ,1655713740,47.43287658691406,8.263984680175781,153.59406030567408,3520.44,3703.32,2662266,1253891
EZY57NC ,1655713750,47.423492431640625,8.249290466308594,154.6732158972813,3543.3,3733.8,2661168,1252836
EZY57NC ,1655713760,47.41373353085275,8.233971228966345,154.6732158972813,3581.4,3764.28,2660023,1251739
EZY57NC ,1655713770,47.40428342657574,8.219252366286057,155.02614376885006,3611.88,3802.38,2658923,1250677
EZY57NC ,1655713780,47.39460056110964,8.204110952524038,155.7533903230434,3642.36,3832.86,2657791,1249590
EZY57NC ,1655713790,47.385040283203125,8.189208984375,156.12760936673334,3649.98,3848.1,2656676,1248516
EZY57NC ,1655713800,47.375335693359375,8.174034118652344,155.7533903230434,3649.98,3848.1,2655540,1247426
EZY57NC ,1655713810,47.365631103515625,8.158927917480469,155.02614376885006,3657.6,3855.72,2654409,1246336
EZY57NC ,1655713820,47.35652083057468,8.144672100360577,155.40041105489672,3657.6,3855.72,2653341,1245314
EZY57NC ,1655713830,47.34690856933594,8.129608154296875,155.40041105489672,3657.6,3855.72,2652213,1244235
EZY57NC ,1655713840,47.33743441306938,8.114670973557692,155.77547806211297,3657.6,3855.72,2651093,1243172
EZY57NC ,1655713850,47.327728271484375,8.099395751953125,156.15133902783893,3688.08,3886.2,2649948,1242083
EZY57NC ,1655713860,47.31816101074219,8.084358215332031,156.15133902783893,3756.66,3939.54,2648820,1241010
FIN6AP  ,1655712010,47.68396927138506,8.59539325420673,126.24124532541514,3032.76,3208.0200000000004,2686855,1282122
FIN6AP  ,1655712020,47.67393493652344,8.603874206542969,130.73357177711804,2987.04,3162.3,2687508,1281016
FIN6AP  ,1655712030,47.666093212063025,8.616168682391827,132.19709419032867,2956.56,3131.82,2688444,1280158
FIN6AP  ,1655712040,47.65882873535156,8.629692077636719,130.17059798753482,2926.08,3101.34,2689472,1279366
FIN6AP  ,1655712050,47.651824951171875,8.643218994140625,128.00561795365533,2895.6000000000004,3063.24,2690500,1278602
FIN6AP  ,1655712060,47.64454650878906,8.657020568847656,126.47059321080307,2857.5,3025.14,2691550,1277809
FIN6AP  ,1655712070,47.637725830078125,8.669998168945312,124.30504314831865,2819.4,2987.04,2692537,1277066
FIN6AP  ,1655712080,47.63089972027277,8.682931753305288,122.36632073923204,2788.92,2956.56,2693520,1276323
FIN6AP  ,1655712090,47.62413024902344,8.695610046386719,119.7107982392786,2750.82,2926.08,2694485,1275585
FIN6AP  ,1655712100,47.61749267578125,8.707901000976562,117.8627019177341,2720.34,2887.98,2695421,1274862
FIN6AP  ,1655712110,47.610835705773304,8.719975398137018,116.98596820935762,2689.86,2849.88,2696341,1274137
FIN6AP  ,1655712120,47.60430908203125,8.731727600097656,116.26206767683117,2651.76,2811.78,2697236,1273426
FIN6AP  ,1655712130,47.59761487023305,8.743849534254807,116.26206767683117,2613.6600000000003,2773.6800000000003,2698160,1272696
FIN6AP  ,1655712140,47.59112548828125,8.755622863769531,117.709913540815,2575.56,2735.58,2699058,1271990
FIN6AP  ,1655712150,47.58444058693061,8.767723670372595,118.83210985592048,2537.46,2697.48,2699980,1271262
FIN6AP  ,1655712160,47.577457751257946,8.78032977764423,119.8820102125475,2506.98,2659.38,2700942,1270502
FIN6AP  ,1655712170,47.57061457229873,8.792583759014422,120.27982362690528,2468.88,2621.28,2701877,1269757
FIN6AP  ,1655712180,47.56379699707031,8.804924011230469,119.2312065973895,2446.02,2598.42,2702818,1269015
FIN6AP  ,1655712190,47.55753339347193,8.81828894981971,122.72374045595508,2438.4,2590.8,2703836,1268336
FIN6AP  ,1655712200,47.55400085449219,8.83355712890625,126.5208056933363,2407.92,2560.32,2704992,1267964
FIN6AP  ,1655712210,47.55235290527344,8.850311279296875,128.1296083783662,2385.06,2537.46,2706256,1267803
FIN6AP  ,1655712220,47.55106263241525,8.8677978515625,129.30465768214205,2362.2000000000003,2506.9800000000005,2707575,1267684
FIN6AP  ,1655712230,47.5499267578125,8.884780883789062,130.22649682393703,2339.34,2491.74,2708856,1267581
FIN6AP  ,1655712240,47.54892122947563,8.90167236328125,130.6910531718953,2308.86,2453.6400000000003,2710129,1267493
FIN6AP  ,1655712250,47.547821044921875,8.919181823730469,130.17873021913175,2278.38,2423.1600000000003,2711449,1267395
FIN6AP  ,1655712260,47.5467332742982,8.936180701622595,129.20228030256408,2255.52,2400.3,2712731,1267298
FIN6AP  ,1655712270,47.544891357421875,8.953102111816406,127.55721711953926,2225.04,2369.82,2714008,1267118
FIN6AP  ,1655712280,47.54016940876589,8.967872032752403,122.8132022207666,2202.1800000000003,2339.34,2715130,1266615
FIN6AP  ,1655712290,47.53253484176377,8.979280911959133,118.98790569166512,2179.32,2316.48,2716006,1265783
FIN6AP  ,1655712300,47.522918701171875,8.985923767089844,116.65180766831568,2148.84,2286.0,2716527,1264724
FIN6AP  ,1655712310,47.51239013671875,8.988189697265625,114.25406308807229,2133.6,2270.76,2716721,1263557
FIN6AP  ,1655712320,47.502227783203125,8.989219665527344,113.88865331522436,2110.74,2247.9,2716821,1262428
FIN6AP  ,1655712330,47.492267156051376,8.989915114182692,113.8328688374181,2072.6400000000003,2209.8,2716895,1261322
FIN6AP  ,1655712340,47.481903076171875,8.99066162109375,113.8084545301665,2034.54,2171.7000000000003,2716974,1260171
FIN6AP  ,1655712350,47.471923828125,8.989356994628906,111.18181057027398,1988.82,2125.98,2716898,1259060
FIN6AP  ,1655712360,47.4630323507018,8.982872596153845,107.72658811831738,1950.72,2087.88,2716428,1258062
FIN6AP  ,1655712370,47.45704650878906,8.972740173339844,104.73579533787894,1912.62,2042.16,2715678,1257381
FIN6AP  ,1655712380,47.45279085838188,8.960336538461538,101.94042444317256,1874.52,2004.06,2714752,1256890
FIN6AP  ,1655712390,47.44925288830773,8.948645958533653,97.20813815365914,1844.04,1973.58,2713878,1256480
FIN6AP  ,1655712400,47.44573974609375,8.936622619628906,94.70521422508394,1805.94,1935.48,2712979,1256072
FIN6AP  ,1655712410,47.44240970934852,8.92547607421875,92.81972683052534,1767.84,1889.76,2712145,1255686
FIN6AP  ,1655712420,47.43915105270127,8.91441932091346,90.1114419324802,1752.6,1874.52,2711318,1255308
FIN6AP  ,1655712430,47.43682344081038,8.903221717247595,88.21627151350299,1737.36,1859.28,2710478,1255033
FIN6AP  ,1655712440,47.43553161621094,8.891647338867188,88.18476543333448,1722.12,1844.04,2709608,1254873
FIN6AP  ,1655712450,47.435007903535485,8.879840557391827,89.56645853426623,1706.88,1828.8,2708718,1254799
FIN6AP  ,1655712460,47.43510100801112,8.867657001201922,92.0984080416638,1699.26,1821.18,2707799,1254792
FIN6AP  ,1655712470,47.43571472167969,8.855049133300781,96.59773495314002,1653.5400000000002,1775.4600000000005,2706847,1254843
FIN6AP  ,1655712480,47.43663723185911,8.842444786658653,96.8644912274803,1600.2,1722.12,2705895,1254929
FIN6AP  ,1655712490,47.43770793332891,8.829627403846153,96.35358960667152,1539.24,1661.16,2704926,1255030
FIN6AP  ,1655712500,47.43873208256091,8.816669170673077,96.35358960667152,1478.28,1592.58,2703946,1255127
FIN6AP  ,1655712510,47.439788818359375,8.804374694824219,96.35358960667152,1424.94,1539.24,2703017,1255228
FIN6AP  ,1655712520,47.440733828787074,8.79173865685096,94.82111457706732,1363.98,1478.2800000000002,2702062,1255317
FIN6AP  ,1655712530,47.44171142578125,8.779106140136719,93.68108578992292,1310.64,1417.3200000000002,2701108,1255409
FIN6AP  ,1655712540,47.44250281382415,8.76659686748798,95.06084378885303,1257.3,1363.98,2700163,1255481
FIN6AP  ,1655712550,47.443433858580505,8.753920335036057,97.77278566667442,1203.96,1310.64,2699205,1255569
FIN6AP  ,1655712560,47.44436490333686,8.741032527043268,99.30768133494963,1143.0,1242.06,2698231,1255656
FIN6AP  ,1655712570,47.44523620605469,8.727951049804688,99.25570069062834,1089.66,1188.72,2697243,1255736
FIN6AP  ,1655712580,47.44624328613281,8.714698791503906,96.8644912274803,1043.94,1135.38,2696242,1255832
FIN6AP  ,1655712590,47.447113037109375,8.702751159667969,93.114364,990.6,1074.42,2695339,1255914
FIN6AP  ,1655712600,47.44798278808594,8.690322875976562,89.99094649775388,929.64,1013.4600000000002,2694400,1255996
FIN6AP  ,1655712610,47.44880676269531,8.67919921875,84.30919471406834,883.9200000000001,975.36,2693560,1256074
FIN6AP  ,1655712620,47.44953918457031,8.668144226074219,83.79754297630383,838.2,929.64,2692725,1256142
FIN6AP  ,1655712630,47.45036315917969,8.657089233398438,82.83027681785003,800.1,891.54,2691890,1256221
FIN6AP  ,1655712640,47.451141357421875,8.646308898925781,80.16252545953887,754.38,845.8199999999999,2691076,1256295
FIN6AP  ,1655712650,47.45182800292969,8.636077880859375,76.0699003289648,708.6600000000001,800.1000000000001,2690303,1256359
FIN6AP  ,1655712660,47.452606201171875,8.626396179199219,77.14944996089498,662.94,746.7600000000001,2689572,1256435
FIN6AP  ,1655712670,47.4533494852357,8.616239107572115,74.99245541479489,617.22,701.0400000000001,2688805,1256506
FIN6AP  ,1655712680,47.45402526855469,8.606483459472656,73.51330959055727,571.5,647.7,2688068,1256570
FIN6AP  ,1655712690,47.45469950013241,8.597013033353365,73.40522821440554,541.02,617.22,2687353,1256634
FIN6AP  ,1655712700,47.45539855957031,8.587051391601562,74.02454110807362,495.3,579.12,2686600,1256701
FIN6AP  ,1655712710,47.45609606726695,8.577857384314903,75.50418719659577,457.2000000000001,525.7800000000001,2685906,1256769
FIN6AP  ,1655712720,47.45635986328125,8.573524475097656,76.01595559193757,411.48,510.54,2685579,1256793
FIN6AP  ,1655712730,47.45749263440148,8.557786207932692,69.31071002432937,403.86,487.68,2684390,1256902
GSW601  ,1655714540,47.52299163301112,9.07146747295673,137.62699105649122,2438.4,2613.6600000000003,2722968,1264862
GSW601  ,1655714550,47.51521740929555,9.057452862079328,138.05898141872092,2346.96,2522.2200000000003,2721931,1263976
GSW601  ,1655714560,47.507354736328125,9.04401397705078,135.9427395631622,2247.9,2430.78,2720937,1263081
GSW601  ,1655714570,47.499298095703125,9.030624389648438,136.24318736120634,2164.08,2331.72,2719946,1262165
GSW601  ,1655714580,47.49073093220339,9.016465407151442,135.89990332688157,2095.5,2255.52,2718899,1261191
GSW601  ,1655714590,47.48323602191472,9.00322547325721,133.46426434303535,2042.16,2202.1800000000003,2717918,1260338
GSW601  ,1655714600,47.476776123046875,8.988807678222656,129.69295469441514,1973.58,2133.6000000000004,2716846,1259598
GSW601  ,1655714610,47.470760022179554,8.973646897536057,123.53513349042976,1935.48,2087.88,2715716,1258907
GSW601  ,1655714620,47.46556091308594,8.960174560546875,118.62369194710271,1912.62,2065.02,2714712,1258309
GSW601  ,1655714630,47.46061706542969,8.947128295898438,114.92499340727072,1897.38,2049.78,2713739,1257741
GSW601  ,1655714640,47.45567709712659,8.934067946213942,108.9285819915206,1889.76,2034.54,2712765,1257173
GSW601  ,1655714650,47.451114977820446,8.922025240384615,102.93251845180232,1874.52,2019.3,2711866,1256649
GSW601  ,1655714660,47.44660949707031,8.910118103027344,99.73581963720804,1836.42,1981.2,2710978,1256131
GSW601  ,1655714670,47.44217694815943,8.89843280498798,97.8864057868552,1783.0800000000002,1927.86,2710106,1255622
GSW601  ,1655714680,47.43855285644531,8.887184143066406,95.9958569237002,1767.84,1905.0,2709265,1255203
GSW601  ,1655714690,47.436859130859375,8.874687194824219,95.39434287651108,1729.74,1866.9,2708326,1254997
GSW601  ,1655714700,47.43635559082031,8.862190246582031,97.77819914243666,1684.02,1821.18,2707384,1254924
GSW601  ,1655714710,47.43653869628906,8.849143981933594,98.39338304186931,1615.44,1752.6,2706400,1254927
GSW601  ,1655714720,47.43717956542969,8.835960388183594,98.64723601465334,1546.86,1684.0200000000002,2705404,1254980
GSW601  ,1655714730,47.438126903469275,8.823289137620192,92.71702486380563,1493.52,1623.06,2704447,1255069
GSW601  ,1655714740,47.439056396484375,8.811241149902344,92.71702486380563,1455.42,1577.34,2703536,1255156
GSW601  ,1655714750,47.44010925292969,8.798881530761719,93.79966234281612,1394.46,1516.38,2702602,1255257
GSW601  ,1655714760,47.441106246689614,8.786175067608172,94.31036825292692,1341.12,1463.0400000000002,2701642,1255351
GSW601  ,1655714770,47.44199073920815,8.774554912860577,92.6027779781183,1280.16,1402.0800000000002,2700764,1255434
GSW601  ,1655714780,47.44292178396451,8.762371356670672,88.51128248807534,1234.44,1348.74,2699843,1255522
GSW601  ,1655714790,47.4437255859375,8.751022338867188,85.84435018271104,1188.72,1295.4,2698986,1255597
GSW601  ,1655714800,47.44450378417969,8.739280700683594,85.84435018271104,1135.38,1234.44,2698099,1255669
GSW601  ,1655714810,47.445281982421875,8.72808837890625,84.76938236356727,1089.66,1188.72,2697253,1255742
GSW601  ,1655714820,47.446040783898304,8.717228816105768,84.25738410711077,1043.94,1143.0,2696433,1255813
GSW601  ,1655714830,47.44683837890625,8.70611572265625,84.30919471406834,998.22,1097.28,2695593,1255888
GSW601  ,1655714840,47.44757700774629,8.695326585036057,82.72157142451064,944.88,1043.94,2694778,1255957
GSW601  ,1655714850,47.4483683957892,8.6846923828125,78.11591175931287,906.78,998.22,2693975,1256032
GSW601  ,1655714860,47.44906667935646,8.67455115685096,74.99245541479489,868.6800000000001,960.12,2693209,1256097
GSW601  ,1655714870,47.44985806739936,8.665043757512018,73.00212320824397,830.58,922.02,2692491,1256174
GSW601  ,1655714880,47.45055635096663,8.65532508263221,70.795419983058,784.86,868.6800000000001,2691757,1256240
GSW601  ,1655714890,47.45118713378906,8.646308898925781,69.25914310103757,746.76,830.58,2691076,1256300
GSW601  ,1655714900,47.45182800292969,8.637245178222656,70.28329334076086,708.6600000000001,792.4800000000001,2690391,1256361
GSW601  ,1655714910,47.45246499271716,8.6279296875,69.36605402011575,670.5600000000001,754.3800000000001,2689688,1256421
GSW601  ,1655714920,47.45310974121094,8.618499755859375,69.82238954170973,632.46,708.6600000000001,2688975,1256482
GSW601  ,1655714930,47.45376845537606,8.609759990985577,69.36605402011575,594.36,670.5600000000001,2688315,1256545
GSW601  ,1655714940,47.45448303222656,8.600234985351562,69.87732828005947,556.26,632.46,2687596,1256614
GSW601  ,1655714950,47.45511847027277,8.59123816856971,69.87732828005947,518.1600000000001,594.3600000000001,2686917,1256675
GSW601  ,1655714960,47.45577020160222,8.581871619591345,69.31071002432937,480.06,556.26,2686209,1256737
GSW601  ,1655714970,47.45640563964844,8.573387145996094,69.87732828005947,441.96,510.54,2685568,1256798
GSW601  ,1655714980,47.45704650878906,8.563980102539062,68.34364821708938,403.86,487.68,2684858,1256859
GSW601  ,1655714990,47.457585738877114,8.55644812950721,53.800611565858915,403.86,480.06,2684289,1256911
HBKGX   ,1655712680,47.288909912109375,8.090263366699219,42.62440966181984,960.12,1059.18,2649293,1237762
HBKGX   ,1655712690,47.2909287274894,8.095444899338942,44.2212423693173,990.6,1089.66,2649683,1237989
HBKGX   ,1655712700,47.292572021484375,8.100837707519531,45.762389080479274,1005.84,1104.9,2650090,1238175
HBKGX   ,1655712710,47.29390807070974,8.106712928185095,45.72767677023988,1028.7,1127.76,2650533,1238328
HBKGX   ,1655712720,47.295071876655186,8.112628643329327,47.55755848018542,1036.3200000000002,1135.38,2650979,1238461
HBKGX   ,1655712730,47.29604947364936,8.118544358473557,48.43429471625972,1051.56,1150.62,2651426,1238573
HBKGX   ,1655712740,47.2969339661679,8.125023475060095,48.83154911033808,1059.18,1158.24,2651915,1238676
HBKGX   ,1655712750,47.29779052734375,8.131462097167969,51.45468785131772,1051.56,1150.62,2652401,1238776
HBKGX   ,1655712760,47.29866027832031,8.138397216796875,52.27115593900774,1059.18,1158.24,2652925,1238877
HBKGX   ,1655712770,47.29962158203125,8.144989013671875,51.56001997353298,1082.04,1188.72,2653422,1238988
HBKGX   ,1655712780,47.30072021484375,8.151992797851562,56.89899482610117,1066.8,1165.86,2653951,1239115
HBKGX   ,1655712790,47.30214781680349,8.159250112680288,57.75765222253481,1066.8,1165.86,2654498,1239279
HBKGX   ,1655712800,47.30382369736493,8.166574331430288,59.07152372470309,1059.18,1165.86,2655050,1239470
HBKGX   ,1655712810,47.305778891353285,8.173898550180288,57.894952698896304,1074.42,1181.1,2655602,1239693
HBKGX   ,1655712820,47.30778063757945,8.181011493389422,56.74762718675423,1089.66,1188.72,2656138,1239920
HBKGX   ,1655712830,47.30973815917969,8.188041687011719,57.894952698896304,1089.66,1196.34,2656668,1240143
HBKGX   ,1655712840,47.31166076660156,8.195182800292969,58.17768020487156,1082.04,1188.72,2657205,1240362
HBKGX   ,1655712850,47.31350656283104,8.202279897836538,57.14034901582972,1089.66,1196.34,2657740,1240572
HBKGX   ,1655712860,47.315277099609375,8.209465026855469,59.07152372470309,1082.04,1188.72,2658281,1240775
HBKGX   ,1655712870,47.31697082519531,8.216400146484375,59.38431007629204,1082.04,1188.72,2658804,1240968
HBKGX   ,1655712880,47.31880187988281,8.224159240722656,60.35680110854982,1089.66,1196.34,2659388,1241177
HBKGX   ,1655712890,47.32076871193061,8.231576772836538,60.47069849747159,1082.04,1188.72,2659947,1241402
HBKGX   ,1655712900,47.322784423828125,8.238990783691406,61.42599232891523,1074.42,1181.1,2660505,1241632
HBKGX   ,1655712910,47.324725652145126,8.246506911057692,60.09313708370299,1074.42,1181.1,2661071,1241853
HBKGX   ,1655712920,47.32658386230469,8.253959655761719,61.18207896516417,1066.8,1165.86,2661632,1242066
HBKGX   ,1655712930,47.328369140625,8.261650085449219,60.19214643848348,1059.18,1165.86,2662212,1242270
HBKGX   ,1655712940,47.33017226396981,8.269113393930288,58.65564063897009,1059.18,1158.24,2662774,1242477
HBKGX   ,1655712950,47.33222056243379,8.276296762319712,59.24152694666551,1059.18,1158.24,2663314,1242710
HBKGX   ,1655712960,47.33426886089777,8.283550555889422,59.042395200223645,1051.56,1150.62,2663860,1242944
HBKGX   ,1655712970,47.33628845214844,8.29083251953125,59.801764000025685,1028.7,1127.76,2664408,1243174
HBKGX   ,1655712980,47.33830261230469,8.298316955566406,59.13421335211933,1021.08,1120.14,2664971,1243404
HBKGX   ,1655712990,47.34004211425781,8.305320739746094,56.61689362809683,1021.08,1120.14,2665498,1243603
HBKGX   ,1655713000,47.34169006347656,8.312393188476562,56.61689362809683,1021.08,1120.14,2666031,1243793
HBKGX   ,1655713010,47.34333801269531,8.319122314453125,55.03348696777612,1028.7,1127.76,2666537,1243981
HBKGX   ,1655713020,47.34530174126059,8.326016939603365,54.30004549909858,1036.3200000000002,1135.38,2667056,1244206
HBKGX   ,1655713030,47.347503662109375,8.332649230957031,56.84315217439498,1028.7,1127.76,2667554,1244456
HBKGX   ,1655713040,47.3497707560911,8.339397723858172,57.98402366638369,1013.46,1112.52,2668061,1244714
HBKGX   ,1655713050,47.35221862792969,8.346176147460938,56.83383973131571,1005.84,1104.9,2668570,1244992
HBKGX   ,1655713060,47.35459899902344,8.352699279785156,55.963373854650904,1005.84,1104.9,2669060,1245262
HBKGX   ,1655713070,47.35707092285156,8.358879089355469,52.36473899942686,1021.08,1120.14,2669523,1245543
HBKGX   ,1655713080,47.35954672603284,8.364609938401442,53.86697899313738,1021.08,1120.14,2669953,1245823
HBKGX   ,1655713090,47.36174011230469,8.371170043945312,54.54319576370435,1013.46,1112.52,2670446,1246073
HBKGX   ,1655713100,47.363800048828125,8.377555847167969,53.39324040600076,998.22,1097.28,2670925,1246307
HBKGX   ,1655713110,47.36585998535156,8.383804321289062,53.383326147182395,990.6,1089.66,2671395,1246542
HBKGX   ,1655713120,47.36815889002913,8.390103853665865,52.516140835235184,982.98,1082.04,2671867,1246803
HBKGX   ,1655713130,47.37052917480469,8.396026611328125,52.58412944237955,982.98,1074.42,2672311,1247072
HBKGX   ,1655713140,47.37309342723782,8.402146559495192,53.07755869623922,975.36,1074.42,2672770,1247363
HBKGX   ,1655713150,47.37574768066406,8.407974243164062,53.22693298416583,982.98,1082.04,2673207,1247664
HBKGX   ,1655713160,47.378265380859375,8.41387939453125,53.385804884497006,998.22,1097.28,2673649,1247949
HBKGX   ,1655713170,47.380828857421875,8.419990539550781,54.93240644108605,1005.84,1104.9,2674107,1248240
HBKGX   ,1655713180,47.38352966308594,8.425895690917969,54.50436461469485,1013.46,1112.52,2674549,1248546
HBKGX   ,1655713190,47.3864073672537,8.432077261117788,54.79251248956179,1013.46,1112.52,2675012,1248872
HBKGX   ,1655713200,47.38920050152277,8.438274676983172,56.78725460895394,1021.08,1120.14,2675476,1249188
HBKGX   ,1655713210,47.39204406738281,8.444503784179688,58.07751508405228,1021.08,1120.14,2675942,1249510
HBKGX   ,1655713220,47.39497375488281,8.450958251953125,57.8034552846281,1036.3200000000002,1135.38,2676425,1249842
HBKGX   ,1655713230,47.39772033691406,8.457069396972656,58.07751508405228,1036.3200000000002,1135.38,2676882,1250153
HBKGX   ,1655713240,47.40074157714844,8.463386535644531,58.13444825631976,1021.08,1120.14,2677355,1250495
HBKGX   ,1655713250,47.40394592285156,8.4693603515625,57.37146284141997,998.22,1097.28,2677801,1250858
HBKGX   ,1655713260,47.407402426509535,8.475388746995192,57.97717691174982,967.74,1059.18,2678251,1251248
HBKGX   ,1655713270,47.41090393066406,8.481170654296875,57.51658773084509,937.26,1028.7,2678682,1251643
HBKGX   ,1655713280,47.41419982910156,8.486732482910156,56.58182441966848,906.78,998.22,2679097,1252015
HBKGX   ,1655713290,47.41741115764036,8.492220365084133,55.46460277579624,883.9200000000001,975.36,2679506,1252378
HBKGX   ,1655713300,47.42051696777344,8.4979248046875,51.856873841863006,876.3000000000001,967.74,2679932,1252729
HBKGX   ,1655713310,47.4232177734375,8.50341796875,52.51362104823015,868.6800000000001,960.12,2680343,1253034
HBKGX   ,1655713320,47.4258836649232,8.50933368389423,51.67025955735048,861.0600000000001,952.5,2680785,1253337
HBKGX   ,1655713330,47.42849059024099,8.514685997596153,50.53348611102606,861.0600000000001,952.5,2681185,1253632
HBKGX   ,1655713340,47.43095397949219,8.520103454589844,46.952703869988994,899.1600000000001,990.6,2681590,1253912
HBKGX   ,1655713350,47.43324279785156,8.525390625,48.80715434086622,883.9200000000001,975.36,2681985,1254172
HBKGX   ,1655713360,47.43551997815148,8.5308837890625,47.55477595328486,883.9200000000001,975.36,2682396,1254431
HBKGX   ,1655713370,47.43782043457031,8.536239624023438,47.663174133742125,883.9200000000001,975.36,2682796,1254692
HBKGX   ,1655713380,47.44040796312235,8.541095440204327,45.926914268366865,891.5400000000001,982.98,2683159,1254985
HBKGX   ,1655713390,47.44386291503906,8.5440673828125,47.398693745033775,891.5400000000001,982.98,2683377,1255372
HBKGX   ,1655713400,47.44790287341102,8.546940730168268,48.7935964211233,906.78,998.22,2683588,1255824
HBKGX   ,1655713410,47.45199947033898,8.549898587740383,51.08301991152207,906.78,1005.84,2683804,1256283
HBKGX   ,1655713420,47.45594787597656,8.552925109863281,50.846745559864345,914.4,1005.84,2684026,1256725
HBKGX   ,1655713430,47.460099559719275,8.556096003605768,51.08301991152207,906.78,998.22,2684259,1257190
HBKGX   ,1655713440,47.464141845703125,8.559242248535156,52.01993015100655,906.78,1005.84,2684490,1257643
HBKGX   ,1655713450,47.46821594238281,8.562881469726562,51.65232961174177,914.4,1005.84,2684757,1258100
HBKGX   ,1655713460,47.47210693359375,8.567070007324219,52.80762021911262,906.78,998.22,2685067,1258537
HBKGX   ,1655713470,47.47503662109375,8.572151184082031,52.38747716907467,906.78,998.22,2685445,1258868
HBKGX   ,1655713480,47.47755664890095,8.578139085036057,52.26609262171596,899.1600000000001,990.6,2685893,1259155
HBKGX   ,1655713490,47.47975158691406,8.584304809570312,52.22556841122571,899.1600000000001,990.6,2686354,1259405
HBKGX   ,1655713500,47.48194885253906,8.590553283691406,51.77770884413176,899.1600000000001,990.6,2686821,1259657
HBKGX   ,1655713510,47.484027409957626,8.596449631911057,51.32336327434717,891.5400000000001,982.98,2687262,1259894
HBKGX   ,1655713520,47.48634338378906,8.602500915527344,51.095970354095826,891.5400000000001,982.98,2687714,1260158
HBKGX   ,1655713530,47.48863608150159,8.608069786658653,51.2614470600601,891.5400000000001,982.98,2688130,1260420
HBKGX   ,1655713540,47.49124300681938,8.613562950721153,49.12064759175018,883.9200000000001,975.36,2688540,1260716
HBKGX   ,1655713550,47.49494934082031,8.617057800292969,46.938610307051064,883.9200000000001,975.36,2688797,1261132
HBKGX   ,1655713560,47.49869136487023,8.617929311899038,40.53348642389756,883.9200000000001,975.36,2688856,1261549
HBKGX   ,1655713570,47.50030517578125,8.614036560058594,34.201821892716765,891.5400000000001,982.98,2688560,1261724
HBKGX   ,1655713580,47.498272394729874,8.61053466796875,39.53528079674174,891.5400000000001,982.98,2688300,1261494
HBKGX   ,1655713590,47.495269775390625,8.607650756835938,42.234567836982066,876.3000000000001,967.74,2688088,1261157
HBKGX   ,1655713600,47.49203439486229,8.604337252103365,42.59646024444304,861.0600000000001,944.88,2687843,1260793
